id,nombre,precio,calificacion,stock
4767,Producto_4767,871.34,2,30
4768,Producto_4768,764.02,1,98
4769,Producto_4769,159.5,1,81
4770,Producto_4770,39.68,5,88
4771,Producto_4771,250.08,4,68
4772,Producto_4772,872.55,4,40
4773,Producto_4773,209.06,3,55
4774,Producto_4774,123.08,4,21
4775,Producto_4775,96.86,2,62
4776,Producto_4776,314.13,5,25
4777,Producto_4777,988.18,2,49
4778,Producto_4778,260.26,2,6
4779,Producto_4779,727.25,4,23
4780,Producto_4780,550.93,5,52
4781,Producto_4781,240.15,5,59
4782,Producto_4782,720.41,2,39
4783,Producto_4783,767.65,3,55
4784,Producto_4784,295.94,1,41
4785,Producto_4785,570.92,2,36
4786,Producto_4786,315.91,3,89
4787,Producto_4787,770.25,3,52
4788,Producto_4788,241.81,1,30
4789,Producto_4789,238.76,4,24
4790,Producto_4790,141.55,4,79
4791,Producto_4791,165.28,5,7
4792,Producto_4792,119.87,3,67
4793,Producto_4793,311.23,4,73
4794,Producto_4794,403.0,2,87
4795,Producto_4795,855.84,4,62
4796,Producto_4796,796.98,1,60
4797,Producto_4797,264.67,5,53
4798,Producto_4798,50.13,3,8
4799,Producto_4799,970.9,5,2
4800,Producto_4800,734.46,2,2
4801,Producto_4801,196.93,3,99
4802,Producto_4802,837.27,2,24
4803,Producto_4803,386.03,1,7
4804,Producto_4804,478.14,3,97
4805,Producto_4805,258.7,1,29
4806,Producto_4806,260.88,3,64
4807,Producto_4807,929.73,5,63
4808,Producto_4808,208.93,5,58
4809,Producto_4809,656.21,2,16
4810,Producto_4810,164.68,5,24
4811,Producto_4811,243.33,1,79
4812,Producto_4812,334.88,5,100
4813,Producto_4813,216.01,3,41
4814,Producto_4814,469.94,4,14
4815,Producto_4815,398.04,4,83
4816,Producto_4816,418.71,5,26
4817,Producto_4817,405.45,4,78
4818,Producto_4818,827.64,5,61
4819,Producto_4819,124.72,1,65
4820,Producto_4820,222.46,3,87
4821,Producto_4821,355.47,5,78
4822,Producto_4822,28.2,1,94
4823,Producto_4823,112.75,3,38
4824,Producto_4824,459.24,2,9
4825,Producto_4825,932.98,5,6
4826,Producto_4826,189.04,4,7
4827,Producto_4827,208.53,5,76
4828,Producto_4828,346.29,3,67
4829,Producto_4829,248.32,5,13
4830,Producto_4830,808.92,3,5
4831,Producto_4831,422.49,2,68
4832,Producto_4832,125.51,3,92
4833,Producto_4833,873.9,3,58
4834,Producto_4834,796.76,2,97
4835,Producto_4835,198.65,5,45
4836,Producto_4836,390.03,5,55
4837,Producto_4837,437.59,4,65
4838,Producto_4838,182.61,1,28
4839,Producto_4839,663.75,4,98
4840,Producto_4840,904.68,4,76
4841,Producto_4841,751.99,5,9
4842,Producto_4842,249.86,2,3
4843,Producto_4843,879.3,3,69
4844,Producto_4844,505.91,2,74
4845,Producto_4845,356.0,3,62
4846,Producto_4846,648.09,4,93
4847,Producto_4847,304.22,5,91
4848,Producto_4848,569.96,5,87
4849,Producto_4849,644.8,1,100
4850,Producto_4850,662.98,5,43
4851,Producto_4851,227.0,4,49
4852,Producto_4852,499.5,4,71
4853,Producto_4853,78.13,3,92
4854,Producto_4854,819.94,1,68
4855,Producto_4855,396.94,1,78
4856,Producto_4856,213.56,3,69
4857,Producto_4857,975.85,3,40
4858,Producto_4858,863.38,5,60
4859,Producto_4859,796.7,1,34
4860,Producto_4860,941.2,2,59
4861,Producto_4861,560.76,2,17
4862,Producto_4862,585.57,4,96
4863,Producto_4863,555.82,4,38
4864,Producto_4864,467.72,3,43
4865,Producto_4865,880.95,4,82
4866,Producto_4866,330.75,3,2
4867,Producto_4867,208.32,5,24
4868,Producto_4868,477.38,1,83
4869,Producto_4869,719.22,2,53
4870,Producto_4870,343.65,1,27
4871,Producto_4871,65.43,4,13
4872,Producto_4872,985.02,1,92
4873,Producto_4873,987.79,3,25
4874,Producto_4874,205.15,1,66
4875,Producto_4875,295.13,4,68
4876,Producto_4876,681.26,4,2
4877,Producto_4877,645.42,2,52
4878,Producto_4878,408.7,3,97
4879,Producto_4879,32.05,2,71
4880,Producto_4880,20.54,2,99
4881,Producto_4881,28.98,1,59
4882,Producto_4882,432.67,4,44
4883,Producto_4883,593.6,2,4
4884,Producto_4884,589.95,1,3
4885,Producto_4885,109.28,4,43
4886,Producto_4886,908.23,2,76
4887,Producto_4887,829.01,3,22
4888,Producto_4888,400.38,3,19
4889,Producto_4889,218.84,3,73
4890,Producto_4890,926.32,3,24
4891,Producto_4891,320.54,5,62
4892,Producto_4892,270.91,1,93
4893,Producto_4893,844.07,3,64
4894,Producto_4894,899.09,2,58
4895,Producto_4895,697.43,5,78
4896,Producto_4896,822.82,5,94
4897,Producto_4897,404.53,2,68
4898,Producto_4898,956.92,1,81
4899,Producto_4899,644.99,5,47
4900,Producto_4900,342.53,3,99
4901,Producto_4901,755.95,2,49
4902,Producto_4902,149.33,1,18
4903,Producto_4903,968.78,3,17
4904,Producto_4904,813.78,4,41
4905,Producto_4905,556.78,3,76
4906,Producto_4906,797.35,1,43
4907,Producto_4907,82.77,4,2
4908,Producto_4908,855.33,4,6
4909,Producto_4909,399.92,2,73
4910,Producto_4910,429.84,1,70
4911,Producto_4911,764.43,3,70
4912,Producto_4912,742.35,2,11
4913,Producto_4913,739.08,5,75
4914,Producto_4914,220.13,5,45
4915,Producto_4915,926.51,3,89
4916,Producto_4916,864.62,1,22
4917,Producto_4917,649.81,4,43
4918,Producto_4918,398.14,4,74
4919,Producto_4919,707.52,3,57
4920,Producto_4920,614.87,2,33
4921,Producto_4921,869.52,5,61
4922,Producto_4922,858.39,4,69
4923,Producto_4923,740.31,4,47
4924,Producto_4924,915.19,3,61
4925,Producto_4925,212.57,1,54
4926,Producto_4926,691.11,3,74
4927,Producto_4927,44.09,4,92
4928,Producto_4928,954.84,2,13
4929,Producto_4929,440.03,1,36
4930,Producto_4930,226.22,1,34
4931,Producto_4931,160.19,4,87
4932,Producto_4932,86.08,5,12
4933,Producto_4933,632.02,1,46
4934,Producto_4934,14.85,5,21
4935,Producto_4935,485.08,5,87
4936,Producto_4936,42.48,5,87
4937,Producto_4937,133.23,3,7
4938,Producto_4938,100.21,5,41
4939,Producto_4939,202.69,4,90
4940,Producto_4940,535.2,5,61
4941,Producto_4941,700.06,2,16
4942,Producto_4942,790.06,2,55
4943,Producto_4943,148.68,4,100
4944,Producto_4944,75.25,3,54
4945,Producto_4945,545.12,5,48
4946,Producto_4946,185.71,3,85
4947,Producto_4947,216.01,4,13
4948,Producto_4948,594.08,2,40
4949,Producto_4949,383.66,1,46
4950,Producto_4950,190.9,1,14
4951,Producto_4951,563.79,1,70
4952,Producto_4952,805.24,2,50
4953,Producto_4953,991.42,2,27
4954,Producto_4954,635.21,1,91
4955,Producto_4955,624.26,4,94
4956,Producto_4956,278.42,1,43
4957,Producto_4957,48.65,3,8
4958,Producto_4958,119.59,3,64
4959,Producto_4959,355.33,4,30
4960,Producto_4960,667.17,5,83
4961,Producto_4961,949.51,1,15
4962,Producto_4962,457.17,2,83
4963,Producto_4963,180.71,2,5
4964,Producto_4964,623.75,5,90
4965,Producto_4965,375.78,3,35
4966,Producto_4966,543.45,4,41
4967,Producto_4967,758.84,5,59
4968,Producto_4968,301.24,3,56
4969,Producto_4969,172.15,3,23
4970,Producto_4970,37.58,3,79
4971,Producto_4971,433.52,4,53
4972,Producto_4972,664.71,2,48
4973,Producto_4973,823.11,1,94
4974,Producto_4974,379.89,3,100
4975,Producto_4975,660.24,5,11
4976,Producto_4976,124.78,5,23
4977,Producto_4977,242.58,2,53
4978,Producto_4978,213.94,1,17
4979,Producto_4979,984.77,5,61
4980,Producto_4980,323.06,3,63
4981,Producto_4981,543.93,5,29
4982,Producto_4982,319.2,1,23
4983,Producto_4983,23.6,5,23
4984,Producto_4984,144.99,5,70
4985,Producto_4985,831.68,1,26
4986,Producto_4986,439.35,5,56
4987,Producto_4987,731.57,4,70
4988,Producto_4988,69.21,4,43
4989,Producto_4989,617.89,5,36
4990,Producto_4990,288.05,4,30
4991,Producto_4991,546.44,2,3
4992,Producto_4992,711.17,1,59
4993,Producto_4993,539.38,5,76
4994,Producto_4994,262.82,5,76
4995,Producto_4995,180.97,2,53
4996,Producto_4996,410.49,5,28
4997,Producto_4997,678.17,4,34
4998,Producto_4998,643.61,2,25
4999,Producto_4999,922.28,3,58
5000,Producto_5000,32.9,5,40
